zipcode,city,state,metro,county,month,1_br_total,2_br_total,3_br_total,4_br_total,5+_br_total,1_br_psqft,2_br_psqft,3_br_psqft,4_br_psqft,5+_br_psqft,avg_house_size
13676,Potsdam,NY,Ogdensburg,Saint Lawrence,2,,,129900,,,,,84.07451923,,,1545.057898
13676,Potsdam,NY,Ogdensburg,Saint Lawrence,3,,,132450,,,,,96.32266543,,,1375.065769
13676,Potsdam,NY,Ogdensburg,Saint Lawrence,4,,,130000,,,,,95.75757576,,,1357.594937
13676,Potsdam,NY,Ogdensburg,Saint Lawrence,5,,,139450,,,,,93.69724026,,,1488.30424
13676,Potsdam,NY,Ogdensburg,Saint Lawrence,6,,,148750,,,,,97.22837164,,,1529.903232
13676,Potsdam,NY,Ogdensburg,Saint Lawrence,7,,,144900,,,,,88.24728261,,,1641.976905
54521,Eagle River,WI,,Vilas,1,,,275000,,,,164.7321429,143.6567164,,,1914.285714
54521,Eagle River,WI,,Vilas,2,,,296000,,,,168.75,158.25,,,1870.458136
54521,Eagle River,WI,,Vilas,3,,,297500,,,,150.5092248,161.2730269,,,1844.697813
54521,Eagle River,WI,,Vilas,4,,,279900,,,,135.0810811,147.0044379,,,1904.024151
54521,Eagle River,WI,,Vilas,5,,,287950,,,,156.0092274,147.725,,,1949.229988
54521,Eagle River,WI,,Vilas,6,,,299000,,,,163.3169935,159.6486729,,,1872.862421
54521,Eagle River,WI,,Vilas,7,,,299000,,,,168.75,174.9166667,,,1709.385422
74604,Ponca City,OK,Ponca City,Kay,1,,,149900,237450,,,,84.65092402,96.34652582,,2117.671541
74604,Ponca City,OK,Ponca City,Kay,2,,,149200,232000,,,,83.95042159,97.41669062,,2079.38076
74604,Ponca City,OK,Ponca City,Kay,3,,,145000,239900,,,,82.20679576,94.78943554,,2147.3586
74604,Ponca City,OK,Ponca City,Kay,4,,,149700,239900,,,,80.93882714,94.17040359,,2198.527243
74604,Ponca City,OK,Ponca City,Kay,5,,,152500,235950,,,,83.26724822,94.17040359,,2168.508333
74604,Ponca City,OK,Ponca City,Kay,6,,,164500,239900,,,,84.33544304,95.60723514,,2229.884207
74604,Ponca City,OK,Ponca City,Kay,7,,,158000,241450,,,,84.04484692,101.9922255,,2123.642998
85387,Surprise,AZ,Phoenix,Maricopa,1,,,254500,,,,,132.4099576,,,1922.060882
85387,Surprise,AZ,Phoenix,Maricopa,2,,,272440,,,,,134.5017876,,,2025.549287
85387,Surprise,AZ,Phoenix,Maricopa,3,,,272250,,,,,128.5832087,,,2117.306005
85387,Surprise,AZ,Phoenix,Maricopa,4,,,273000,,,,,127.8451807,,,2135.395315
85387,Surprise,AZ,Phoenix,Maricopa,5,,,258023,,,,,126.9564134,,,2032.37468
85387,Surprise,AZ,Phoenix,Maricopa,6,,,261621,,,,,133.7482759,,,1956.070075
85387,Surprise,AZ,Phoenix,Maricopa,7,,,259495,,,,,124.0637475,,,2091.626323
50211,Norwalk,IA,Des Moines,Warren,1,,,217450,300000,,,,159.5405606,155.9159315,,1643.545055
50211,Norwalk,IA,Des Moines,Warren,2,,,246200,303550.5,,,,168.3803023,159.7195783,,1681.343912
50211,Norwalk,IA,Des Moines,Warren,3,,,249700,315150,,,,168.989491,161.5373339,,1714.274433
50211,Norwalk,IA,Des Moines,Warren,4,,,251475,312763,,,,179.5511126,163.5254989,,1656.600689
50211,Norwalk,IA,Des Moines,Warren,5,,,251475,319250,,,,179.4524472,164.7927234,,1669.314157
50211,Norwalk,IA,Des Moines,Warren,6,,,244900,328000,,,,179.5983087,185.4616048,,1566.079359
50211,Norwalk,IA,Des Moines,Warren,7,,,249500,331407,,,,180.7363577,190.1408451,,1561.709569
12095,Johnstown,NY,Gloversville,Fulton,1,,,129900,,,,,,,,
12095,Johnstown,NY,Gloversville,Fulton,2,,,129900,,,,,,,,
12095,Johnstown,NY,Gloversville,Fulton,3,,,132950,,,,,,,,
12095,Johnstown,NY,Gloversville,Fulton,4,,,150950,,,,,,,,
12095,Johnstown,NY,Gloversville,Fulton,5,,,147448.5,,,,,,,,
12095,Johnstown,NY,Gloversville,Fulton,6,,,159000,,,,,,,,
12095,Johnstown,NY,Gloversville,Fulton,7,,,145000,,,,,,,,
17754,Montoursville,PA,Williamsport,Lycoming,1,,,234500,,,,,128.5790032,,,1823.781443
17754,Montoursville,PA,Williamsport,Lycoming,2,,,234500,,,,,126.8686171,,,1848.368852
17754,Montoursville,PA,Williamsport,Lycoming,3,,,234500,,,,,126.0257913,,,1860.730233
17754,Montoursville,PA,Williamsport,Lycoming,4,,,239900,,,,,130.2805281,,,1841.41102
17754,Montoursville,PA,Williamsport,Lycoming,5,,,234500,,,,,129.7743056,,,1806.983278
17754,Montoursville,PA,Williamsport,Lycoming,6,,,234000,,,,,127.7114428,,,1832.255551
17754,Montoursville,PA,Williamsport,Lycoming,7,,,217450,,,,,122.2341954,,,1778.962092
27524,Four Oaks,NC,Raleigh,Johnston,1,,,189950,,,,,111.123433,,,1709.360437
27524,Four Oaks,NC,Raleigh,Johnston,2,,,169900,,,,,109.3990755,,,1553.029577
27524,Four Oaks,NC,Raleigh,Johnston,3,,,167400,,,,,112.9440682,,,1482.149552
27524,Four Oaks,NC,Raleigh,Johnston,4,,,163900,,,,,109.6049046,,,1495.371038
27524,Four Oaks,NC,Raleigh,Johnston,5,,,177500,,,,,110.4365296,,,1607.258038
27524,Four Oaks,NC,Raleigh,Johnston,6,,,199000,,,,,110.4598738,,,1801.559184
27524,Four Oaks,NC,Raleigh,Johnston,7,,,177450,,,,,105.8943494,,,1675.726807
37924,Knoxville,TN,Knoxville,Knox,1,,,188185,,,,,95.74404762,,,1965.500777
37924,Knoxville,TN,Knoxville,Knox,2,,,187445,,,,,95.76190476,,,1957.406763
37924,Knoxville,TN,Knoxville,Knox,3,,,187420,,,,,100.7777778,,,1859.735391
37924,Knoxville,TN,Knoxville,Knox,4,,,184900,,,,,98.88816497,,,1869.788969
37924,Knoxville,TN,Knoxville,Knox,5,,,181400,,,,,102.6694045,,,1766.836
37924,Knoxville,TN,Knoxville,Knox,6,,,186900,,,,,101.1029412,,,1848.610909
37924,Knoxville,TN,Knoxville,Knox,7,,,186900,,,,,101.8092828,,,1835.78545
59301,Miles City,MT,,Custer,1,,,168000,,,,,139.1113281,,,1207.665848
59301,Miles City,MT,,Custer,2,,,171500,,,,,144.9080585,,,1183.509059
59301,Miles City,MT,,Custer,3,,,171500,,,,,150.0111205,,,1143.248577
59301,Miles City,MT,,Custer,4,,,184900,,,,,152.1425878,,,1215.307316
59301,Miles City,MT,,Custer,5,,,179900,,,,,148.9233398,,,1208.004066
59301,Miles City,MT,,Custer,6,,,179900,,,,,138.671875,,,1297.307042
59301,Miles City,MT,,Custer,7,,,182450,,,,,133.4178479,,,1367.508193
81650,Rifle,CO,Glenwood Springs,Garfield,1,,,274000,,,,,,,,
81650,Rifle,CO,Glenwood Springs,Garfield,2,,,285000,,,,,,,,
81650,Rifle,CO,Glenwood Springs,Garfield,3,,,277000,,,,,,,,
81650,Rifle,CO,Glenwood Springs,Garfield,4,,,281500,,,,,,,,
81650,Rifle,CO,Glenwood Springs,Garfield,5,,,289000,,,,,,,,
81650,Rifle,CO,Glenwood Springs,Garfield,6,,,275000,,,,,,,,
81650,Rifle,CO,Glenwood Springs,Garfield,7,,,277000,,,,,,,,
75644,Gilmer,TX,Longview,Upshur,1,,,154900,,,,,77.29540918,,,2004
75644,Gilmer,TX,Longview,Upshur,2,,,152400,,,,,77.09272177,,,1976.84031
75644,Gilmer,TX,Longview,Upshur,3,,,152400,,,,,80.42674521,,,1894.892049
75644,Gilmer,TX,Longview,Upshur,4,,,149900,,,,,79.49916998,,,1885.554277
75644,Gilmer,TX,Longview,Upshur,5,,,149900,,,,,79.63952776,,,1882.231151
75644,Gilmer,TX,Longview,Upshur,6,,,156400,,,,,89.72179089,,,1743.166275
75644,Gilmer,TX,Longview,Upshur,7,,,148250,,,,,83.66220736,,,1772.006796
14810,Bath,NY,Corning,Steuben,1,,,109500,,,,,,,,
14810,Bath,NY,Corning,Steuben,2,,,115000,,,,,,,,
14810,Bath,NY,Corning,Steuben,3,,,109000,,,,,,,,
14810,Bath,NY,Corning,Steuben,4,,,109950,,,,,,,,
14810,Bath,NY,Corning,Steuben,5,,,111250,,,,,,,,
14810,Bath,NY,Corning,Steuben,6,,,110000,,,,,,,,
14810,Bath,NY,Corning,Steuben,7,,,112500,,,,,,,,
99006,Deer Park,WA,Spokane,Spokane,1,,,290450,,,,,175.8641975,,,1651.558442
99006,Deer Park,WA,Spokane,Spokane,2,,,284900,,,,,172.8007916,,,1648.719299
99006,Deer Park,WA,Spokane,Spokane,3,,,282000,,,,,179.810441,,,1568.318271
99006,Deer Park,WA,Spokane,Spokane,4,,,289000,,,,,186.5008881,,,1549.590476
99006,Deer Park,WA,Spokane,Spokane,5,,,330000,,,,,189.9940441,,,1736.896552
99006,Deer Park,WA,Spokane,Spokane,6,,,294900,,,,,186.1192965,,,1584.467627
99006,Deer Park,WA,Spokane,Spokane,7,,,294900,,,,,179.9580504,,,1638.715241
89815,Spring Creek,NV,Elko,Elko,1,,,241900,,,,,155.1320079,,,1559.317148
89815,Spring Creek,NV,Elko,Elko,2,,,242450,,,,,155.3072626,,,1561.098921
89815,Spring Creek,NV,Elko,Elko,3,,,241900,,,,,154.5778835,,,1564.906923
89815,Spring Creek,NV,Elko,Elko,4,,,242900,,,,,151.9798137,,,1598.23857
89815,Spring Creek,NV,Elko,Elko,5,,,243000,,,,,151.9798137,,,1598.896552
89815,Spring Creek,NV,Elko,Elko,6,,,245000,,,,,155.664381,,,1573.898912
89815,Spring Creek,NV,Elko,Elko,7,,,250000,,,,,155.3214286,,,1609.565417
6110,West Hartford,CT,Hartford,Hartford,1,,,225000,,,,,159.1862416,,,1413.438735
6110,West Hartford,CT,Hartford,Hartford,2,,,229000,,,,,158.8741722,,,1441.392247
6110,West Hartford,CT,Hartford,Hartford,3,,,214900,,,,,158.7647059,,,1353.575398
6110,West Hartford,CT,Hartford,Hartford,4,,,229900,,,,,158.8741722,,,1447.057107
6110,West Hartford,CT,Hartford,Hartford,5,,,224900,,,,,161.3774477,,,1393.627197
6110,West Hartford,CT,Hartford,Hartford,6,,,224900,,,,,164.84375,,,1364.322275
6110,West Hartford,CT,Hartford,Hartford,7,,,229900,,,,,165.9902597,,,1385.021027
29697,Williamston,SC,Greenville,Anderson,1,,,154000,478250,,,,,,,
29697,Williamston,SC,Greenville,Anderson,2,,,149000,476650,,,,,,,
29697,Williamston,SC,Greenville,Anderson,3,,,164900,475000,,,,,,,
29697,Williamston,SC,Greenville,Anderson,4,,,169900,473750,,,,,,,
29697,Williamston,SC,Greenville,Anderson,5,,,178000,475000,,,,,,,
29697,Williamston,SC,Greenville,Anderson,6,,,189900,471000,,,,,,,
29697,Williamston,SC,Greenville,Anderson,7,,,174500,475000,,,,,,,
44614,Canal Fulton,OH,Canton,Stark,1,,,162400,,,,,112.0837738,,,1448.916239
44614,Canal Fulton,OH,Canton,Stark,2,,,148150,,,,,112.0837738,,,1321.779192
44614,Canal Fulton,OH,Canton,Stark,3,,,149350,,,,,111.3434202,,,1341.34554
44614,Canal Fulton,OH,Canton,Stark,4,,,152400,,,,,117.2946263,,,1299.292259
44614,Canal Fulton,OH,Canton,Stark,5,,,161500,,,,,101.5103265,,,1590.971141
44614,Canal Fulton,OH,Canton,Stark,6,,,169900,,,,,99.6440154,,,1705.069786
44614,Canal Fulton,OH,Canton,Stark,7,,,174900,,,,,107.4081541,,,1628.36799
75054,Grand Prairie,TX,Dallas-Fort Worth,Dallas,1,,,279000,,400000,,,121.3295399,,105.8948112,3038.427888
75054,Grand Prairie,TX,Dallas-Fort Worth,Dallas,2,,,299950,,425000,,,118.9844822,,106.4413096,3256.863834
75054,Grand Prairie,TX,Dallas-Fort Worth,Dallas,3,,,295000,,445000,,,121.0926366,,106.3968146,3309.303737
75054,Grand Prairie,TX,Dallas-Fort Worth,Dallas,4,,,295000,,446043.5,,,124.3254637,,107.2343226,3266.163058
75054,Grand Prairie,TX,Dallas-Fort Worth,Dallas,5,,,294950,,447990,,,121.3756367,,108.9420655,3271.122504
75054,Grand Prairie,TX,Dallas-Fort Worth,Dallas,6,,,304000,,442650,,,123.1524339,,107.981848,3283.892809
75054,Grand Prairie,TX,Dallas-Fort Worth,Dallas,7,,,299900,,449000,,,122.1286371,,106.7028441,3331.77767
98579,Rochester,WA,Olympia,Thurston,1,,,274900,,,,,170.0649351,,,1616.44139
98579,Rochester,WA,Olympia,Thurston,2,,,285000,,,,,165.752551,,,1719.43055
98579,Rochester,WA,Olympia,Thurston,3,,,294499.5,,,,,171.3241742,,,1718.960569
98579,Rochester,WA,Olympia,Thurston,4,,,289950,,,,,173.807424,,,1668.225633
98579,Rochester,WA,Olympia,Thurston,5,,,290000,,,,,177.8365385,,,1630.711003
98579,Rochester,WA,Olympia,Thurston,6,,,323200,,,,,192.052256,,,1682.875311
98579,Rochester,WA,Olympia,Thurston,7,,,299900,,,,,192.5675676,,,1557.375439
17350,Oxford,PA,Gettysburg,Adams,1,,,172400,,,,,117.5269092,,,1466.898101
17350,Oxford,PA,Gettysburg,Adams,2,,,169900,,,,,117.5269092,,,1445.626377
17350,Oxford,PA,Gettysburg,Adams,3,,,189900,,,,,119.6078431,,,1587.688525
17350,Oxford,PA,Gettysburg,Adams,4,,,222400,,,,,133.0756014,,,1671.230471
17350,Oxford,PA,Gettysburg,Adams,5,,,200000,,,,,133.6538462,,,1496.402878
17350,Oxford,PA,Gettysburg,Adams,6,,,200000,,,,,134.0482574,,,1492
17350,Oxford,PA,Gettysburg,Adams,7,,,208700,,,,,134.0482574,,,1556.902
95946,Penn Valley,CA,Truckee,Nevada,1,,,377000,,,,,208.8735468,,,1804.919799
95946,Penn Valley,CA,Truckee,Nevada,2,,,375000,,,,,204.5702592,,,1833.111037
95946,Penn Valley,CA,Truckee,Nevada,3,,,375000,,,,,206.1518325,,,1819.047619
95946,Penn Valley,CA,Truckee,Nevada,4,,,384000,,,,,210.5362244,,,1823.914156
95946,Penn Valley,CA,Truckee,Nevada,5,,,429000,,,,,211.7987143,,,2025.508046
95946,Penn Valley,CA,Truckee,Nevada,6,,,429000,,,,,214.347079,,,2001.426854
95946,Penn Valley,CA,Truckee,Nevada,7,,,410000,,,,,216.9849537,,,1889.531938
81082,Trinidad,CO,,Las Animas,1,,,182000,,,,,124.4870041,,,1462
81082,Trinidad,CO,,Las Animas,2,,,199000,,,,,115.2954809,,,1726
81082,Trinidad,CO,,Las Animas,3,,,205000,,,,,116.7992048,,,1755.148936
81082,Trinidad,CO,,Las Animas,4,,,220000,,,,,124.5654693,,,1766.139535
81082,Trinidad,CO,,Las Animas,5,,,220000,,,,,126.3186813,,,1741.626794
81082,Trinidad,CO,,Las Animas,6,,,199500,,,,,120.7165109,,,1652.632258
81082,Trinidad,CO,,Las Animas,7,,,199500,,,,,124.7689464,,,1598.955556
28134,Pineville,NC,Charlotte,Mecklenburg,1,,,254500,,,,,123.3396584,,,2063.407692
28134,Pineville,NC,Charlotte,Mecklenburg,2,,,252000,,,,,120.5716761,,,2090.043103
28134,Pineville,NC,Charlotte,Mecklenburg,3,,,250950,,,,,123.8385039,,,2026.42952
28134,Pineville,NC,Charlotte,Mecklenburg,4,,,245950,,,,,124.3373494,,,1978.08624
28134,Pineville,NC,Charlotte,Mecklenburg,5,,,239900,,,,,124.0327437,,,1934.166679
28134,Pineville,NC,Charlotte,Mecklenburg,6,,,274400,,,,,130.7717462,,,2098.312578
28134,Pineville,NC,Charlotte,Mecklenburg,7,,,279900,,,,,128.6463298,,,2175.732494
41094,Walton,KY,Cincinnati,Boone,1,,,219990,,,,,109.9,,,2001.728844
41094,Walton,KY,Cincinnati,Boone,2,,,212990,,,,,111.6071429,,,1908.3904
41094,Walton,KY,Cincinnati,Boone,3,,,225990,,,,,116.8333333,,,1934.293866
41094,Walton,KY,Cincinnati,Boone,4,,,228490,,,,,116.9238427,,,1954.177991
41094,Walton,KY,Cincinnati,Boone,5,,,226990,,,,,116.878588,,,1942.100806
41094,Walton,KY,Cincinnati,Boone,6,,,224800,,,,,113.8996139,,,1973.667797
41094,Walton,KY,Cincinnati,Boone,7,,,223995,,,,,116.8333333,,,1917.21826
64080,Pleasant Hill,MO,Kansas City,Cass,1,,,217500,,,,,137.5089993,,,1581.71466
64080,Pleasant Hill,MO,Kansas City,Cass,2,,,225000,,,,,139.5483133,,,1612.34482
64080,Pleasant Hill,MO,Kansas City,Cass,3,,,222900,,,,,141.3427562,,,1577.0175
64080,Pleasant Hill,MO,Kansas City,Cass,4,,,225000,,,,,151.2320548,,,1487.779825
64080,Pleasant Hill,MO,Kansas City,Cass,5,,,222900,,,,,151.1035654,,,1475.147191
64080,Pleasant Hill,MO,Kansas City,Cass,6,,,217500,,,,,149.7175141,,,1452.735849
64080,Pleasant Hill,MO,Kansas City,Cass,7,,,215000,,,,,150,,,1433.333333
30204,Barnesville,GA,Atlanta,Lamar,1,,,129900,,,,,76.52217952,,,1697.547049
30204,Barnesville,GA,Atlanta,Lamar,2,,,152900,,,,,88.1275441,,,1734.985373
30204,Barnesville,GA,Atlanta,Lamar,3,,,167900,,,,,101.6959419,,,1651
30204,Barnesville,GA,Atlanta,Lamar,4,,,165450,,,,,100.3417343,,,1648.865262
30204,Barnesville,GA,Atlanta,Lamar,5,,,167900,,,,,101.6959419,,,1651
30204,Barnesville,GA,Atlanta,Lamar,6,,,169100,,,,,102.4227741,,,1651
30204,Barnesville,GA,Atlanta,Lamar,7,,,161200,,,,,92.6738883,,,1739.432789
25403,Martinsburg,WV,Hagerstown,Berkeley,1,,,189900,257500,,,,118.879056,98.03921569,,2111.960918
25403,Martinsburg,WV,Hagerstown,Berkeley,2,,,192875,253500,,,,120.8241758,96.92089608,,2105.931459
25403,Martinsburg,WV,Hagerstown,Berkeley,3,,,194300,264900,,,,129.2487685,98.35975943,,2098.238533
25403,Martinsburg,WV,Hagerstown,Berkeley,4,,,192875,257499.5,,,,126.2432012,101.6887915,,2030.017973
25403,Martinsburg,WV,Hagerstown,Berkeley,5,,,195000,254900,,,,128.0847775,105.0848867,,1974.043597
25403,Martinsburg,WV,Hagerstown,Berkeley,6,,,196700,277450,,,,121.3571429,104.2291416,,2141.379636
25403,Martinsburg,WV,Hagerstown,Berkeley,7,,,199900,279450,,,,128.2887701,104.1666667,,2120.461709
75757,Bullard,TX,Tyler,Smith,1,,,230950,354050,,,,125.9568923,141.2164866,,2170.35367
75757,Bullard,TX,Tyler,Smith,2,,,232000,351400,,,,127.1107872,140.7456657,,2160.940791
75757,Bullard,TX,Tyler,Smith,3,,,232000,349900,,,,127.0435359,140.4026217,,2159.132177
75757,Bullard,TX,Tyler,Smith,4,,,232000,348900,,,,126.4564953,140.4649391,,2159.258451
75757,Bullard,TX,Tyler,Smith,5,,,232000,349900,,,,125.2973214,138.6979377,,2187.172122
75757,Bullard,TX,Tyler,Smith,6,,,235000,349900,,,,126.3202366,139.8756316,,2180.929545
75757,Bullard,TX,Tyler,Smith,7,,,226450,341400,,,,125.6288683,139.8189254,,2122.130549
19425,Chester Springs,PA,Philadelphia,Chester,1,,,373490,589950,,,,164.1335283,167.7706449,,2895.966549
19425,Chester Springs,PA,Philadelphia,Chester,2,,,392950,599000,,,,163.7941177,167.7706449,,2984.699384
19425,Chester Springs,PA,Philadelphia,Chester,3,,,416200,599000,,,,163.9456339,167.5990154,,3056.326558
19425,Chester Springs,PA,Philadelphia,Chester,4,,,412950,598500,,,,163.1686921,164.155804,,3088.371457
19425,Chester Springs,PA,Philadelphia,Chester,5,,,384949.5,599450,,,,160.3214873,157.6563335,,3101.683742
19425,Chester Springs,PA,Philadelphia,Chester,6,,,379949.5,589950,,,,159.7333326,163.1314716,,2997.528526
19425,Chester Springs,PA,Philadelphia,Chester,7,,,369342,598450,,,,155.6459817,164.6909372,,3003.369075
81201,Salida,CO,,Chaffee,1,,,450000,,,,280.1120448,261.0966057,,,1723.5
81201,Salida,CO,,Chaffee,2,,,419000,,,,268.5828271,254.9707602,,,1643.325688
81201,Salida,CO,,Chaffee,3,,,437500,,,,276.3395795,247.8692523,,,1765.043449
81201,Salida,CO,,Chaffee,4,,,435500,,,,268.5828271,244.3698947,,,1782.134417
81201,Salida,CO,,Chaffee,5,,,439000,,,,281.0650888,249.1011958,,,1762.33598
81201,Salida,CO,,Chaffee,6,,,437500,,,,281.5653894,251.3143107,,,1740.84794
81201,Salida,CO,,Chaffee,7,,,484500,,,,312.539577,264.9151732,,,1828.887315
28469,Ocean Isle Beach,NC,Myrtle Beach,Brunswick,1,,,300150,465000,699000,,,158.9629121,251.9083969,266.8474051,2117.853324
28469,Ocean Isle Beach,NC,Myrtle Beach,Brunswick,2,,,297500,475000,699000,,,159.1440081,237.8414097,263.0053922,2174.74845
28469,Ocean Isle Beach,NC,Myrtle Beach,Brunswick,3,,,299000,477000,699000,,,158.3905271,237.8210966,265.7794677,2174.482839
28469,Ocean Isle Beach,NC,Myrtle Beach,Brunswick,4,,,299900,475000,725000,,,158.5936625,235.0910232,269.0538194,2202.039425
28469,Ocean Isle Beach,NC,Myrtle Beach,Brunswick,5,,,303000,499900,725000,,,159.1346154,235.0910232,263.7196746,2259.863336
28469,Ocean Isle Beach,NC,Myrtle Beach,Brunswick,6,,,339900,514900,725000,,,159.8345243,259.3843507,262.979684,2289.508789
28469,Ocean Isle Beach,NC,Myrtle Beach,Brunswick,7,,,336950,504900,699000,,,159.4917548,266.146394,262.6478318,2223.694328
18960,Sellersville,PA,Philadelphia,Bucks,1,,,255000,,,,,140.6574436,,,1812.915076
18960,Sellersville,PA,Philadelphia,Bucks,2,,,257950,,,,,141.599026,,,1821.693322
18960,Sellersville,PA,Philadelphia,Bucks,3,,,260400,,,,,148.7398219,,,1750.708026
18960,Sellersville,PA,Philadelphia,Bucks,4,,,264900,,,,,149.0488432,,,1777.269748
18960,Sellersville,PA,Philadelphia,Bucks,5,,,267900,,,,,148.7197232,,,1801.375058
18960,Sellersville,PA,Philadelphia,Bucks,6,,,269900,,,,,149.0488432,,,1810.815799
18960,Sellersville,PA,Philadelphia,Bucks,7,,,266400,,,,,149.6020132,,,1780.7247
77808,Bryan,TX,College Station,Brazos,1,,,294619.5,329400,,,,151.4156058,142.8762841,,2125.629081
77808,Bryan,TX,College Station,Brazos,2,,,293339,328900,,,,148.2734807,142.8571429,,2140.332282
77808,Bryan,TX,College Station,Brazos,3,,,285000,326900,,,,148.2734807,143.6283186,,2099.068724
77808,Bryan,TX,College Station,Brazos,4,,,287500,329900,,,,148.3208955,140.0792541,,2146.730065
77808,Bryan,TX,College Station,Brazos,5,,,287000,328950,,,,149.2164538,140.2418848,,2134.485325
77808,Bryan,TX,College Station,Brazos,6,,,284950,328950,,,,145.4699122,140.2418848,,2152.207287
77808,Bryan,TX,College Station,Brazos,7,,,289900,325950,,,,146.4705882,140.2418848,,2151.717801
82520,Lander,WY,Riverton,Fremont,1,,,245000,,,,,152.6386707,,,1605.097836
82520,Lander,WY,Riverton,Fremont,2,,,245000,,,,,142.5639963,,,1718.526461
82520,Lander,WY,Riverton,Fremont,3,,,262250,,,,,145.9955506,,,1796.287619
82520,Lander,WY,Riverton,Fremont,4,,,264500,,,,,155.0580431,,,1705.812834
82520,Lander,WY,Riverton,Fremont,5,,,265000,,,,,162.037037,,,1635.428571
82520,Lander,WY,Riverton,Fremont,6,,,275000,,,,,155.0580431,,,1773.529412
82520,Lander,WY,Riverton,Fremont,7,,,275000,,,,,164.5833333,,,1670.886076
99603,Homer,AK,,Kenai Peninsula,1,,,302000,,,,,169.5899453,,,1780.76595
99603,Homer,AK,,Kenai Peninsula,2,,,302000,,,,,177.8050276,,,1698.489655
99603,Homer,AK,,Kenai Peninsula,3,,,299000,,,,,178.5714286,,,1674.4
99603,Homer,AK,,Kenai Peninsula,4,,,309900,,,,,181.5705128,,,1706.774934
99603,Homer,AK,,Kenai Peninsula,5,,,312950,,,,,180.0513023,,,1738.115726
99603,Homer,AK,,Kenai Peninsula,6,,,310000,,,,,173.6111111,,,1785.6
99603,Homer,AK,,Kenai Peninsula,7,,,298900,,,,,172.0599842,,,1737.184862
96097,Yreka,CA,,Siskiyou,1,,,165000,,,,,,,,
96097,Yreka,CA,,Siskiyou,2,,,159000,,,,,,,,
96097,Yreka,CA,,Siskiyou,3,,,162000,,,,,,,,
96097,Yreka,CA,,Siskiyou,4,,,158000,,,,,,,,
96097,Yreka,CA,,Siskiyou,5,,,179000,,,,,,,,
96097,Yreka,CA,,Siskiyou,6,,,185000,,,,,,,,
96097,Yreka,CA,,Siskiyou,7,,,186793,,,,,,,,
34288,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,1,,,229900,,,,,131.9758673,,,1741.985143
34288,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,2,,,229900,,,,,133.8849488,,,1717.145968
34288,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,3,,,232435,,,,,134.7837235,,,1724.503479
34288,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,4,,,234950,,,,,135.5426059,,,1733.403298
34288,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,5,,,229900,,,,,133.939444,,,1716.447322
34288,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,6,,,229900,,,,,134.5233454,,,1708.997047
34288,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,7,,,229899.5,,,,,135.279334,,,1699.442872
19943,Felton,DE,Dover,Kent,1,,,242500,,,,,135.1747929,,,1793.973527
19943,Felton,DE,Dover,Kent,2,,,229900,,,,,134.1092721,,,1714.273715
19943,Felton,DE,Dover,Kent,3,,,235900,,,,,137.1941271,,,1719.461357
19943,Felton,DE,Dover,Kent,4,,,239900,,,,,141.3971364,,,1696.639735
19943,Felton,DE,Dover,Kent,5,,,233000,,,,,140.5294118,,,1658.015906
19943,Felton,DE,Dover,Kent,6,,,238900,,,,,140.5294118,,,1700
19943,Felton,DE,Dover,Kent,7,,,243000,,,,,143.0918043,,,1698.210469
59860,Polson,MT,,Lake,1,,,330000,,,,,188.6122691,,,1749.621069
59860,Polson,MT,,Lake,2,,,349000,,,,,216.6588242,,,1610.827537
59860,Polson,MT,,Lake,3,,,345007,,,,,189.2793501,,,1822.739775
59860,Polson,MT,,Lake,4,,,352000,,,,,203.384315,,,1730.7136
59860,Polson,MT,,Lake,5,,,329900,,,,,190.0152994,,,1736.175987
59860,Polson,MT,,Lake,6,,,347003.5,,,,,195.3685584,,,1776.148132
59860,Polson,MT,,Lake,7,,,339000,,,,,194.6860429,,,1741.265039
65605,Aurora,MO,,Lawrence,1,,,117450,,,,,77.24770255,,,1520.433568
65605,Aurora,MO,,Lawrence,2,,,115000,,,,,77.74725275,,,1479.151943
65605,Aurora,MO,,Lawrence,3,,,119900,,,,,81.92484097,,,1463.536561
65605,Aurora,MO,,Lawrence,4,,,119950,,,,,81.92484097,,,1464.146876
65605,Aurora,MO,,Lawrence,5,,,117450,,,,,81.92484097,,,1433.631101
65605,Aurora,MO,,Lawrence,6,,,125000,,,,,83.82789318,,,1491.150442
65605,Aurora,MO,,Lawrence,7,,,115000,,,,,84.40913605,,,1362.411765
93015,Fillmore,CA,Ventura,Ventura,1,,,455000,,,,,267.0475951,,,1703.81613
93015,Fillmore,CA,Ventura,Ventura,2,,,464000,,,,,268.2685978,,,1729.609816
93015,Fillmore,CA,Ventura,Ventura,3,,,477990,,,,,272.255,,,1755.670236
93015,Fillmore,CA,Ventura,Ventura,4,,,476495,,,,,287.7358491,,,1656.01541
93015,Fillmore,CA,Ventura,Ventura,5,,,476495,,,,,296.4231355,,,1607.48249
