zipcode,city,state,metro,county,month,1_br_total,2_br_total,3_br_total,4_br_total,5+_br_total,1_br_psqft,2_br_psqft,3_br_psqft,4_br_psqft,5+_br_psqft,avg_house_size
32780,Titusville,FL,Melbourne,Brevard,7,,,1262.5,,,,,0.804289544,,,1569.708333
95124,San Jose,CA,San Jose,Santa Clara,1,,,3500,,,,,2.597402597,,,1347.5
95124,San Jose,CA,San Jose,Santa Clara,2,,,3500,,,,,2.558922559,,,1367.763158
95124,San Jose,CA,San Jose,Santa Clara,3,,,3500,,,,,2.598461236,,,1346.951015
95124,San Jose,CA,San Jose,Santa Clara,4,,,3587.5,,,,,2.628142077,,,1365.032748
95124,San Jose,CA,San Jose,Santa Clara,5,,,3650,,,,,2.794117647,,,1306.315789
95124,San Jose,CA,San Jose,Santa Clara,6,,,3650,,,,,2.786568214,,,1309.85489
95124,San Jose,CA,San Jose,Santa Clara,7,,,3800,,,,,2.573529412,,,1476.571429
48198,Superior,MI,Ann Arbor,Washtenaw,1,,,1099,,,,,,,,
48198,Superior,MI,Ann Arbor,Washtenaw,2,,,1099,,,,,,,,
48198,Superior,MI,Ann Arbor,Washtenaw,3,,,1099,,,,,,,,
48198,Superior,MI,Ann Arbor,Washtenaw,4,,,1150,,,,,,,,
48198,Superior,MI,Ann Arbor,Washtenaw,5,,,1100,,,,,,,,
48198,Superior,MI,Ann Arbor,Washtenaw,6,,,1200,,,,,,,,
48198,Superior,MI,Ann Arbor,Washtenaw,7,,,1200,,,,,,,,
92211,Palm Desert,CA,Riverside,Riverside,1,,,3250,,,,,1.567725753,,,2073.066667
92211,Palm Desert,CA,Riverside,Riverside,2,,,3250,,,,,1.625803934,,,1999.011032
92211,Palm Desert,CA,Riverside,Riverside,3,,,3500,,,,,1.838266741,,,1903.967429
92211,Palm Desert,CA,Riverside,Riverside,4,,,3300,,,,,1.661420077,,,1986.252632
92211,Palm Desert,CA,Riverside,Riverside,5,,,3100,,,,,1.5625,,,1984
92211,Palm Desert,CA,Riverside,Riverside,6,,,3000,,,,,1.471571906,,,2038.636364
92211,Palm Desert,CA,Riverside,Riverside,7,,,2872.5,,,,,1.471571906,,,1951.994318
32257,Jacksonville,FL,Jacksonville,Duval,1,,,1299.5,,,,,0.861991357,,,1507.555719
32257,Jacksonville,FL,Jacksonville,Duval,2,,,1300,,,,,0.879763789,,,1477.669365
32257,Jacksonville,FL,Jacksonville,Duval,3,,,1312.5,,,,,0.892656654,,,1470.330159
32257,Jacksonville,FL,Jacksonville,Duval,4,,,1400,,,,,0.880503145,,,1590
32257,Jacksonville,FL,Jacksonville,Duval,5,,,1397.5,,,,,0.901463962,,,1550.256093
32257,Jacksonville,FL,Jacksonville,Duval,6,,,1475,,,,,0.918326731,,,1606.182146
32257,Jacksonville,FL,Jacksonville,Duval,7,,,1400,,,,,0.944529455,,,1482.219526
75104,Cedar Hill,TX,Dallas-Fort Worth,Dallas,1,,,1450,,,,,0.905837004,,,1600.729483
75104,Cedar Hill,TX,Dallas-Fort Worth,Dallas,2,,,1499,,,,,0.882167612,,,1699.223571
75104,Cedar Hill,TX,Dallas-Fort Worth,Dallas,3,,,1502,,,,,0.905902566,,,1658.014952
75104,Cedar Hill,TX,Dallas-Fort Worth,Dallas,4,,,1497.5,,,,,0.923986659,,,1620.694395
75104,Cedar Hill,TX,Dallas-Fort Worth,Dallas,5,,,1502,,,,,0.938646002,,,1600.177274
75104,Cedar Hill,TX,Dallas-Fort Worth,Dallas,6,,,1497.5,,,,,0.940663629,,,1591.961201
75104,Cedar Hill,TX,Dallas-Fort Worth,Dallas,7,,,1550,,,,,0.938032973,,,1652.393939
77469,Richmond,TX,Houston,Fort Bend,1,,,1495,1800,,,,0.933077186,0.769344268,,1970.940111
77469,Richmond,TX,Houston,Fort Bend,2,,,1500,1800,,,,0.931115003,0.763081496,,1984.914309
77469,Richmond,TX,Houston,Fort Bend,3,,,1500,1800,,,,0.916230366,0.768674699,,1989.417824
77469,Richmond,TX,Houston,Fort Bend,4,,,1550,1850,,,,0.939393939,0.761404448,,2039.860253
77469,Richmond,TX,Houston,Fort Bend,5,,,1500,1875,,,,0.947243714,0.774679062,,2001.949463
77469,Richmond,TX,Houston,Fort Bend,6,,,1549,1850,,,,0.954575379,0.774679062,,2005.398374
77469,Richmond,TX,Houston,Fort Bend,7,,,1550,1850,,,,0.964252763,0.76,,2020.836432
97756,Redmond,OR,Bend,Deschutes,1,,,1495,,,,,1.028726708,,,1453.25283
97756,Redmond,OR,Bend,Deschutes,2,,,1550,,,,,1.018329939,,,1522.1
97756,Redmond,OR,Bend,Deschutes,3,,,1525,,,,,1.047297297,,,1456.129032
97756,Redmond,OR,Bend,Deschutes,4,,,1525,,,,,1.067724329,,,1428.271285
97756,Redmond,OR,Bend,Deschutes,5,,,1595,,,,,1.057298772,,,1508.56129
97756,Redmond,OR,Bend,Deschutes,6,,,1550,,,,,1.063132145,,,1457.956104
97756,Redmond,OR,Bend,Deschutes,7,,,1650,,,,,1.057298772,,,1560.580645
38128,Memphis,TN,Memphis,Shelby,1,,,800,,,,,0.633074123,,,1263.67509
38128,Memphis,TN,Memphis,Shelby,2,,,825,,,,,0.637714316,,,1293.682734
38128,Memphis,TN,Memphis,Shelby,3,,,845,,,,,0.633466135,,,1333.930818
38128,Memphis,TN,Memphis,Shelby,4,,,850,,,,,0.641931636,,,1324.128541
38128,Memphis,TN,Memphis,Shelby,5,,,850,,,,,0.65351642,,,1300.65592
38128,Memphis,TN,Memphis,Shelby,6,,,850,,,,,0.65535852,,,1297
38128,Memphis,TN,Memphis,Shelby,7,,,850,,,,,0.645994832,,,1315.8
46237,Indianapolis,IN,Indianapolis,Marion,1,,,1150,,,,,0.863309353,,,1332.083333
46237,Indianapolis,IN,Indianapolis,Marion,2,,,1150,,,,,0.848004695,,,1356.124567
46237,Indianapolis,IN,Indianapolis,Marion,3,,,1195,,,,,0.861462697,,,1387.175562
46237,Indianapolis,IN,Indianapolis,Marion,4,,,1195,,,,,0.840629509,,,1421.553713
46237,Indianapolis,IN,Indianapolis,Marion,5,,,1205,,,,,0.865243004,,,1392.67234
46237,Indianapolis,IN,Indianapolis,Marion,6,,,1245,,,,,0.80493537,,,1546.708029
46237,Indianapolis,IN,Indianapolis,Marion,7,,,1250,,,,,0.841549296,,,1485.355649
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,1,,,2200,,,,,1.369863014,,,1606
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,2,,,2100,,,,,1.438848921,,,1459.5
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,3,,,2000,,,,,1.398631841,,,1429.968875
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,4,,,2100,,,,,1.457042909,,,1441.27533
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,5,,,2200,,,,,1.448109413,,,1519.222222
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,6,,,1900,,,,,1.432701833,,,1326.16568
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,7,,,1900,,,,,1.476793249,,,1286.571429
28213,Charlotte,NC,Charlotte,Mecklenburg,1,,,1350,,,,,0.773244968,,,1745.88915
28213,Charlotte,NC,Charlotte,Mecklenburg,2,,,1485,,,,,0.873041995,,,1700.949106
28213,Charlotte,NC,Charlotte,Mecklenburg,3,,,1425,,,,,0.873109826,,,1632.097083
28213,Charlotte,NC,Charlotte,Mecklenburg,4,,,1430,,,,,0.911585366,,,1568.695652
28213,Charlotte,NC,Charlotte,Mecklenburg,5,,,1399,,,,,0.915080527,,,1528.8272
28213,Charlotte,NC,Charlotte,Mecklenburg,6,,,1399.5,,,,,0.83073381,,,1684.65516
28213,Charlotte,NC,Charlotte,Mecklenburg,7,,,1347.5,,,,,0.817833698,,,1647.645485
30506,Gainesville,GA,Gainesville,Hall,1,,,1362.5,,,,,0.902835574,,,1509.134154
30506,Gainesville,GA,Gainesville,Hall,2,,,1397.5,,,,,0.919086833,,,1520.530977
30506,Gainesville,GA,Gainesville,Hall,3,,,1500,,,,,0.939012971,,,1597.422024
30506,Gainesville,GA,Gainesville,Hall,4,,,1450,,,,,0.962525508,,,1506.453582
30506,Gainesville,GA,Gainesville,Hall,5,,,1447.5,,,,,1.038820992,,,1393.406574
30506,Gainesville,GA,Gainesville,Hall,6,,,1475,,,,,0.969827586,,,1520.888889
30506,Gainesville,GA,Gainesville,Hall,7,,,1457.5,,,,,0.932446474,,,1563.092403
77388,Spring,TX,Houston,Harris,1,,,1550,1822,,,,0.876488095,0.760979796,,2081.351377
77388,Spring,TX,Houston,Harris,2,,,1595,1799,,,,0.875516529,0.757186858,,2098.840686
77388,Spring,TX,Houston,Harris,3,,,1595,1750,,,,0.876422861,0.75443229,,2069.761379
77388,Spring,TX,Houston,Harris,4,,,1600,1750,,,,0.90648855,0.756683479,,2038.888287
77388,Spring,TX,Houston,Harris,5,,,1600,1750,,,,0.888019266,0.741350906,,2081.159134
77388,Spring,TX,Houston,Harris,6,,,1625,1762.5,,,,0.918170103,0.722081,,2105.343229
77388,Spring,TX,Houston,Harris,7,,,1577.5,1750,,,,0.904575569,0.735950912,,2060.893888
89014,Henderson,NV,Las Vegas,Clark,1,,,1325,,,,1.069518717,0.969827586,,,1366.222222
89014,Henderson,NV,Las Vegas,Clark,2,,,1367.5,,,,1.048561999,1.010896824,,,1352.759221
89014,Henderson,NV,Las Vegas,Clark,3,,,1305,,,,1.031598513,1.001577287,,,1302.944882
89014,Henderson,NV,Las Vegas,Clark,4,,,1400,,,,1.178984862,1.076498423,,,1300.512821
89014,Henderson,NV,Las Vegas,Clark,5,,,1439,,,,1.188679245,1.060665806,,,1356.695004
89014,Henderson,NV,Las Vegas,Clark,6,,,1416,,,,1.159813084,1.08044164,,,1310.575182
89014,Henderson,NV,Las Vegas,Clark,7,,,1435,,,,1.157943925,1.115319865,,,1286.626415
75126,Forney,TX,Dallas-Fort Worth,Kaufman,1,,,1635,,,,,0.904270826,,,1808.086641
75126,Forney,TX,Dallas-Fort Worth,Kaufman,2,,,1650,,,,,0.903320313,,,1826.594595
75126,Forney,TX,Dallas-Fort Worth,Kaufman,3,,,1675,,,,,0.92901948,,,1802.976188
75126,Forney,TX,Dallas-Fort Worth,Kaufman,4,,,1650,,,,,0.969302554,,,1702.254878
75126,Forney,TX,Dallas-Fort Worth,Kaufman,5,,,1695,,,,,0.967805947,,,1751.384155
75126,Forney,TX,Dallas-Fort Worth,Kaufman,6,,,1695,,,,,0.964441097,,,1757.49458
75126,Forney,TX,Dallas-Fort Worth,Kaufman,7,,,1695,,,,,0.98758465,,,1716.308571
32566,Navarre,FL,Pensacola,Santa Rosa,1,,,1300,,,,,0.841623828,,,1544.633074
32566,Navarre,FL,Pensacola,Santa Rosa,2,,,1337.5,,,,,0.860610806,,,1554.128755
32566,Navarre,FL,Pensacola,Santa Rosa,3,,,1300,,,,,0.85617,,,1518.39004
32566,Navarre,FL,Pensacola,Santa Rosa,4,,,1372.5,,,,,0.864335509,,,1587.925042
32566,Navarre,FL,Pensacola,Santa Rosa,5,,,1395,,,,,0.875145858,,,1594.02
32566,Navarre,FL,Pensacola,Santa Rosa,6,,,1400,,,,,0.885269122,,,1581.44
32566,Navarre,FL,Pensacola,Santa Rosa,7,,,1400,,,,,0.874352332,,,1601.185185
94539,Fremont,CA,San Francisco,Alameda,1,,,3347.5,,,,,,,,
94539,Fremont,CA,San Francisco,Alameda,2,,,3450,,,,,,,,
94539,Fremont,CA,San Francisco,Alameda,3,,,3700,,,,,,,,
94539,Fremont,CA,San Francisco,Alameda,4,,,3700,,,,,,,,
94539,Fremont,CA,San Francisco,Alameda,5,,,3700,,,,,,,,
94539,Fremont,CA,San Francisco,Alameda,6,,,3625,,,,,,,,
94539,Fremont,CA,San Francisco,Alameda,7,,,3500,,,,,,,,
78109,Converse,TX,San Antonio,Bexar,1,,,1245,1450,,,,0.792381317,0.663328685,,1878.579092
78109,Converse,TX,San Antonio,Bexar,2,,,1245,1450,,,,0.786184211,0.663129973,,1885.099163
78109,Converse,TX,San Antonio,Bexar,3,,,1232.5,1437.5,,,,0.79004329,0.649522407,,1886.602849
78109,Converse,TX,San Antonio,Bexar,4,,,1267,1475,,,,0.817774459,0.656324582,,1898.345289
78109,Converse,TX,San Antonio,Bexar,5,,,1295,1475,,,,0.816787122,0.662800331,,1905.443342
78109,Converse,TX,San Antonio,Bexar,6,,,1300,1495,,,,0.831134565,0.669914738,,1897.877128
78109,Converse,TX,San Antonio,Bexar,7,,,1317.5,1525,,,,0.821744627,0.680751174,,1921.734284
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,1,,,1875,2296,,,,1.332670119,1.111249804,,1736.545964
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,2,,,1915,2250,,,,1.33432172,1.086956522,,1752.593056
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,3,,,1925,2207.5,,,,1.385849745,1.133833369,,1667.987294
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,4,,,1925,2200,,,,1.388888889,1.191120736,,1616.5
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,5,,,1922.5,2225,,,,1.388888889,1.185294118,,1630.685608
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,6,,,1900,2200,,,,1.383357041,1.145304911,,1647.178145
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,7,,,1900,2229,,,,1.381144534,1.16762703,,1642.335325
92530,Lake Elsinore,CA,Riverside,Riverside,1,,,1700,,,,,1.111111111,,,1530
92530,Lake Elsinore,CA,Riverside,Riverside,2,,,1685,,,,,1.158161286,,,1454.892354
92530,Lake Elsinore,CA,Riverside,Riverside,3,,,1700,,,,,1.158671319,,,1467.197792
92530,Lake Elsinore,CA,Riverside,Riverside,4,,,1750,,,,,1.168491482,,,1497.657473
92530,Lake Elsinore,CA,Riverside,Riverside,5,,,1750,,,,,1.172794118,,,1492.163009
92530,Lake Elsinore,CA,Riverside,Riverside,6,,,1750,,,,,1.160781367,,,1507.605178
92530,Lake Elsinore,CA,Riverside,Riverside,7,,,1795,,,,,1.157288481,,,1551.039373
32907,Palm Bay,FL,Melbourne,Brevard,1,,,1300,,,,,0.915965121,,,1419.268016
32907,Palm Bay,FL,Melbourne,Brevard,2,,,1300,,,,,0.944637429,,,1376.189382
32907,Palm Bay,FL,Melbourne,Brevard,3,,,1320,,,,,0.93637021,,,1409.698842
32907,Palm Bay,FL,Melbourne,Brevard,4,,,1312.5,,,,,0.974461749,,,1346.897404
32907,Palm Bay,FL,Melbourne,Brevard,5,,,1325,,,,,0.991356642,,,1336.5523
32907,Palm Bay,FL,Melbourne,Brevard,6,,,1349.5,,,,,0.989713964,,,1363.525271
32907,Palm Bay,FL,Melbourne,Brevard,7,,,1345,,,,,0.958333333,,,1403.478261
89131,Las Vegas,NV,Las Vegas,Clark,1,,,1350,1695,,,,0.792828685,0.672131311,,2112.296238
89131,Las Vegas,NV,Las Vegas,Clark,2,,,1370,1665,,,,0.791264889,0.70034528,,2054.401888
89131,Las Vegas,NV,Las Vegas,Clark,3,,,1350,1672.5,,,,0.830705867,0.731261426,,1956.13385
89131,Las Vegas,NV,Las Vegas,Clark,4,,,1372.5,1697,,,,0.835949853,0.724237876,,1992.498843
89131,Las Vegas,NV,Las Vegas,Clark,5,,,1480,1800,,,,0.879872076,0.715709982,,2098.523941
89131,Las Vegas,NV,Las Vegas,Clark,6,,,1450,1797.5,,,,0.892004773,0.715125192,,2069.548874
89131,Las Vegas,NV,Las Vegas,Clark,7,,,1400,1822.5,,,,0.894085282,0.72432226,,2040.995692
34746,Kissimmee,FL,Orlando,Osceola,1,,,1400,1650,,,,0.972834068,0.771276596,,1789.202342
34746,Kissimmee,FL,Orlando,Osceola,2,,,1495,1695,,,,0.962962963,0.751547303,,1903.923529
34746,Kissimmee,FL,Orlando,Osceola,3,,,1495,1642.5,,,,0.962962963,0.759052925,,1858.190367
34746,Kissimmee,FL,Orlando,Osceola,4,,,1500,1650,,,,0.996383646,0.756695151,,1842.989437
34746,Kissimmee,FL,Orlando,Osceola,5,,,1500,1700,,,,0.992227633,0.774850906,,1852.860168
34746,Kissimmee,FL,Orlando,Osceola,6,,,1450,1750,,,,0.939597315,0.774336283,,1901.607143
34746,Kissimmee,FL,Orlando,Osceola,7,,,1450,1674.5,,,,0.9765625,0.775723538,,1821.714935
76502,Temple,TX,Killeen,Bell,1,,,1150,,,,,0.848068107,,,1356.023166
76502,Temple,TX,Killeen,Bell,2,,,1200,,,,,0.878127896,,,1366.543536
76502,Temple,TX,Killeen,Bell,3,,,1200,,,,,0.853813889,,,1405.458515
76502,Temple,TX,Killeen,Bell,4,,,1200,,,,,0.844704353,,,1420.615385
76502,Temple,TX,Killeen,Bell,5,,,1200,,,,,0.844907407,,,1420.273973
76502,Temple,TX,Killeen,Bell,6,,,1195,,,,,0.829166667,,,1441.20603
76502,Temple,TX,Killeen,Bell,7,,,1162.5,,,,,0.823782235,,,1411.173913
32712,Apopka,FL,Orlando,Orange,1,,,1495,1800,,,,0.866666667,0.745476003,,2069.782322
32712,Apopka,FL,Orlando,Orange,2,,,1500,1795,,,,0.864681296,0.763296352,,2043.192759
32712,Apopka,FL,Orlando,Orange,3,,,1595,1799,,,,0.917760047,0.76188455,,2049.588589
32712,Apopka,FL,Orlando,Orange,4,,,1540,1795,,,,0.916010499,0.805327052,,1955.055776
32712,Apopka,FL,Orlando,Orange,5,,,1571,1815,,,,0.911547912,0.828402367,,1957.203167
32712,Apopka,FL,Orlando,Orange,6,,,1585.5,1795,,,,0.920879213,0.832980973,,1938.31767
32712,Apopka,FL,Orlando,Orange,7,,,1556,1850,,,,0.918497034,0.801217039,,2001.529612
18042,Easton,PA,Allentown,Northampton,1,,,1300,,,,1.224576271,0.952929394,,,1364.214398
18042,Easton,PA,Allentown,Northampton,2,,,1205,,,,1.152263374,0.96944975,,,1242.97314
18042,Easton,PA,Allentown,Northampton,3,,,1300,,,,1.18315678,0.936905358,,,1387.546766
18042,Easton,PA,Allentown,Northampton,4,,,1300,,,,1.200847458,0.938377491,,,1385.369974
18042,Easton,PA,Allentown,Northampton,5,,,1340,,,,1.213559322,0.984668162,,,1360.864555
18042,Easton,PA,Allentown,Northampton,6,,,1240,,,,1.226480836,0.991326531,,,1250.849202
18042,Easton,PA,Allentown,Northampton,7,,,1175,,,,1.21440678,1,,,1175
84790,Saint George,UT,St. George,Washington,1,,,1250,,,,,0.858028946,,,1456.827309
84790,Saint George,UT,St. George,Washington,2,,,1245,,,,,0.858028946,,,1451
84790,Saint George,UT,St. George,Washington,3,,,1382.5,,,,,0.880882403,,,1569.448993
84790,Saint George,UT,St. George,Washington,4,,,1400,,,,,0.890193776,,,1572.691293
84790,Saint George,UT,St. George,Washington,5,,,1362.5,,,,,0.873546983,,,1559.732936
84790,Saint George,UT,St. George,Washington,6,,,1341,,,,,0.881975625,,,1520.450182
84790,Saint George,UT,St. George,Washington,7,,,1366,,,,,0.902309059,,,1513.893701
30519,Buford,GA,Atlanta,Gwinnett,1,,,1489.5,1675.5,,,,0.762792922,0.670000051,,2226.719278
30519,Buford,GA,Atlanta,Gwinnett,2,,,1499.5,1695,,,,0.752088909,0.686567164,,2231.292291
30519,Buford,GA,Atlanta,Gwinnett,3,,,1532,1700,,,,0.792490989,0.689746983,,2198.908449
30519,Buford,GA,Atlanta,Gwinnett,4,,,1510,1700,,,,0.807265388,0.701320132,,2147.25625
30519,Buford,GA,Atlanta,Gwinnett,5,,,1500,1700,,,,0.780843311,0.699257426,,2176.075221
30519,Buford,GA,Atlanta,Gwinnett,6,,,1528,1750,,,,0.774497156,0.713461538,,2212.861583
30519,Buford,GA,Atlanta,Gwinnett,7,,,1550,1700,,,,0.80248646,0.69101931,,2195.81531
30039,Snellville,GA,Atlanta,Gwinnett,1,,,1257.5,1495,,,,0.774683856,0.602986217,,2051.284898
30039,Snellville,GA,Atlanta,Gwinnett,2,,,1250,1505.5,,,,0.808634021,0.597609856,,2032.509413
30039,Snellville,GA,Atlanta,Gwinnett,3,,,1299.5,1500,,,,0.810451348,0.658847737,,1940.064793
30039,Snellville,GA,Atlanta,Gwinnett,4,,,1300,1564,,,,0.806992173,0.663451686,,1984.144275
30039,Snellville,GA,Atlanta,Gwinnett,5,,,1295,1560.5,,,,0.785626536,0.623872026,,2074.840089
30039,Snellville,GA,Atlanta,Gwinnett,6,,,1295,1556,,,,0.816203144,0.616383196,,2055.509242
30039,Snellville,GA,Atlanta,Gwinnett,7,,,1295,1562,,,,0.786924939,0.612513526,,2097.89696
31909,Columbus,GA,Columbus,Muscogee,1,,,995,,,,0.723205778,0.727141324,,,1368.372236
31909,Columbus,GA,Columbus,Muscogee,2,,,1050,,,,0.789638149,0.743189007,,,1412.830371
31909,Columbus,GA,Columbus,Muscogee,3,,,1090,,,,0.761029412,0.750129333,,,1453.082759
31909,Columbus,GA,Columbus,Muscogee,4,,,1100,,,,0.75,0.753941056,,,1459
31909,Columbus,GA,Columbus,Muscogee,5,,,1100,,,,0.765036993,0.75621636,,,1454.610159
31909,Columbus,GA,Columbus,Muscogee,6,,,1091.5,,,,0.859598854,0.731979723,,,1491.161526
31909,Columbus,GA,Columbus,Muscogee,7,,,1090,,,,0.862880513,0.726656292,,,1500.021417
32955,Rockledge,FL,Melbourne,Brevard,1,,,1462.5,,,,,0.911953184,,,1603.700745
32955,Rockledge,FL,Melbourne,Brevard,2,,,1500,,,,,0.896168109,,,1673.793103
32955,Rockledge,FL,Melbourne,Brevard,3,,,1450,,,,,0.945048309,,,1534.313099
32955,Rockledge,FL,Melbourne,Brevard,4,,,1576,,,,,0.938808229,,,1678.7241
32955,Rockledge,FL,Melbourne,Brevard,5,,,1725,,,,,1.003407665,,,1719.141741
32955,Rockledge,FL,Melbourne,Brevard,6,,,1590,,,,,0.993583416,,,1600.268256
32955,Rockledge,FL,Melbourne,Brevard,7,,,1520,,,,,1.001804478,,,1517.262134
93311,Bakersfield,CA,Bakersfield,Kern,1,,,1525,,,,,0.958994709,,,1590.206897
93311,Bakersfield,CA,Bakersfield,Kern,2,,,1550,,,,,0.955264219,,,1622.587729
93311,Bakersfield,CA,Bakersfield,Kern,3,,,1595,,,,,0.964348334,,,1653.966667
93311,Bakersfield,CA,Bakersfield,Kern,4,,,1512.5,,,,,0.952088452,,,1588.612903
93311,Bakersfield,CA,Bakersfield,Kern,5,,,1525,,,,,0.976535867,,,1561.64259
93311,Bakersfield,CA,Bakersfield,Kern,6,,,1550,,,,,1.004326289,,,1543.323138
93311,Bakersfield,CA,Bakersfield,Kern,7,,,1525,,,,,0.989895517,,,1540.566629
17050,Hampden,PA,Harrisburg,Cumberland,1,,,1500,,,,,,,,
17050,Hampden,PA,Harrisburg,Cumberland,2,,,1550,,,,,,,,
17050,Hampden,PA,Harrisburg,Cumberland,3,,,1595,,,,,,,,
17050,Hampden,PA,Harrisburg,Cumberland,4,,,1695,,,,,,,,
17050,Hampden,PA,Harrisburg,Cumberland,5,,,1600,,,,,,,,
17050,Hampden,PA,Harrisburg,Cumberland,6,,,1595,,,,,,,,
17050,Hampden,PA,Harrisburg,Cumberland,7,,,1600,,,,,,,,
84770,Saint George,UT,St. George,Washington,1,,,1266,,,,,0.881294964,,,1436.522449
84770,Saint George,UT,St. George,Washington,2,,,1275,,,,,0.880017561,,,1448.834724
84770,Saint George,UT,St. George,Washington,3,,,1300,,,,,0.862526539,,,1507.2
84770,Saint George,UT,St. George,Washington,4,,,1358,,,,,0.909145243,,,1493.710725
84770,Saint George,UT,St. George,Washington,5,,,1255,,,,,0.902877698,,,1390
84770,Saint George,UT,St. George,Washington,6,,,1400,,,,,0.925232816,,,1513.132669
84770,Saint George,UT,St. George,Washington,7,,,1417,,,,,0.993229519,,,1426.659168
27520,Clayton,NC,Raleigh,Johnston,1,,,1300,,,,,0.826062947,,,1573.729949
27520,Clayton,NC,Raleigh,Johnston,2,,,1347.5,,,,,0.81084477,,,1661.847063
27520,Clayton,NC,Raleigh,Johnston,3,,,1350,,,,,0.820036687,,,1646.267809
27520,Clayton,NC,Raleigh,Johnston,4,,,1350,,,,,0.829042225,,,1628.385093
27520,Clayton,NC,Raleigh,Johnston,5,,,1395,,,,,0.845588235,,,1649.73913
27520,Clayton,NC,Raleigh,Johnston,6,,,1395,,,,,0.824211972,,,1692.525766
27520,Clayton,NC,Raleigh,Johnston,7,,,1327.5,,,,,0.849195176,,,1563.244867
27127,Winston-Salem,NC,Winston-Salem,Forsyth,1,,,1195,,,,,0.765306122,,,1561.466667
27127,Winston-Salem,NC,Winston-Salem,Forsyth,2,,,1195,,,,,0.78776645,,,1516.947059
27127,Winston-Salem,NC,Winston-Salem,Forsyth,3,,,1195,,,,,0.827171904,,,1444.681564
27127,Winston-Salem,NC,Winston-Salem,Forsyth,4,,,1195,,,,,0.837910003,,,1426.167484
27127,Winston-Salem,NC,Winston-Salem,Forsyth,5,,,1199.5,,,,,0.86464572,,,1387.273391
27127,Winston-Salem,NC,Winston-Salem,Forsyth,6,,,1237.5,,,,,0.816711168,,,1515.223555
27127,Winston-Salem,NC,Winston-Salem,Forsyth,7,,,1250,,,,,0.796568627,,,1569.230769
89436,Sparks,NV,Reno,Washoe,1,,,1700,,,,,1.029202524,,,1651.764312
89436,Sparks,NV,Reno,Washoe,2,,,1749,,,,,1.005586592,,,1739.283333
89436,Sparks,NV,Reno,Washoe,3,,,1750,,,,,1.036789298,,,1687.903226
89436,Sparks,NV,Reno,Washoe,4,,,1750,,,,,1.07073329,,,1634.393939
89436,Sparks,NV,Reno,Washoe,5,,,1842.5,,,,,1.180362117,,,1560.961652
89436,Sparks,NV,Reno,Washoe,6,,,1850,,,,,1.261125949,,,1466.943093
89436,Sparks,NV,Reno,Washoe,7,,,1895,,,,,1.201578192,,,1577.092537
30126,Mableton,GA,Atlanta,Cobb,1,,,1247.5,,,,,0.861746611,,,1447.641319
30126,Mableton,GA,Atlanta,Cobb,2,,,1200,,,,,0.842927632,,,1423.609756
30126,Mableton,GA,Atlanta,Cobb,3,,,1245,,,,,0.862068966,,,1444.2
30126,Mableton,GA,Atlanta,Cobb,4,,,1247.5,,,,,0.886363636,,,1407.435897
30126,Mableton,GA,Atlanta,Cobb,5,,,1300,,,,,0.88806029,,,1463.864575
30126,Mableton,GA,Atlanta,Cobb,6,,,1400,,,,,0.843307943,,,1660.129032
30126,Mableton,GA,Atlanta,Cobb,7,,,1425,,,,,0.858433735,,,1660
19132,Philadelphia,PA,Philadelphia,Philadelphia,1,,,1022.5,,,,,0.952914798,,,1073.023529
19132,Philadelphia,PA,Philadelphia,Philadelphia,2,,,1100,,,,,0.970017637,,,1134
19132,Philadelphia,PA,Philadelphia,Philadelphia,3,,,1200,,,,,0.978400863,,,1226.49115
19132,Philadelphia,PA,Philadelphia,Philadelphia,4,,,1200,,,,,1.010638298,,,1187.368421
19132,Philadelphia,PA,Philadelphia,Philadelphia,5,,,1150,,,,,1.043643264,,,1101.909091
19132,Philadelphia,PA,Philadelphia,Philadelphia,6,,,1150,,,,,1,,,1150
19132,Philadelphia,PA,Philadelphia,Philadelphia,7,,,1075,,,,,0.960139691,,,1119.628748
30228,Hampton,GA,Atlanta,Henry,1,,,1037.5,,,,,0.670903955,,,1546.421053
30228,Hampton,GA,Atlanta,Henry,2,,,1100,,,,,0.671228714,,,1638.785674
30228,Hampton,GA,Atlanta,Henry,3,,,1085,,,,,0.682336078,,,1590.125505
30228,Hampton,GA,Atlanta,Henry,4,,,1150,,,,,0.698180827,,,1647.137756
